type, name, country, latitude, longitude, elevation, population
city, Irákleion, GR, 35.32787, 25.14341, 60, 137154
city, Athens, GR, 37.97945, 23.71622, 42, 664046
city, Thessaloníki, GR, 40.64362, 22.93086, 8, 354290
city, Villa Nueva, GT, 14.52694, -90.5875, 1334, 406830
city, Villa Canales, GT, 14.48139, -90.53167, 1245, 122194
city, San Juan Sacatepéquez, GT, 14.71889, -90.64417, 1842, 136886
city, Quetzaltenango, GT, 14.83472, -91.51806, 2344, 132230
city, Petapa, GT, 14.50278, -90.55167, 1229, 141455
city, Mixco, GT, 14.63333, -90.60639, 1714, 473080
city, Escuintla, GT, 14.305, -90.785, 356, 103165
city, Guatemala City, GT, 14.64072, -90.51327, 1508, 994938
city, Bissau, GW, 11.86357, -15.59767, 13, 388028
city, Georgetown, GY, 6.80448, -58.15527, 3, 235017
city, Tsuen Wan, HK, 22.37066, 114.10479, 1, 288728
city, Yuen Long Kau Hui, HK, 22.45, 114.03333, 4, 141900
city, Kowloon, HK, 22.31667, 114.18333, 92, 2019533
city, Hong Kong, HK, 22.28552, 114.15769, 3, 7012738
city, Tegucigalpa, HN, 14.0818, -87.20681, 944, 850848
city, San Pedro Sula, HN, 15.50417, -88.025, 92, 489466
city, La Ceiba, HN, 15.75971, -86.78221, 14, 130218
city, El Progreso, HN, 15.4, -87.8, 48, 100810
city, Choloma, HN, 15.61444, -87.95302, 41, 139100
city, Zagreb, HR, 45.81444, 15.97798, 135, 698966
city, Split, HR, 43.50891, 16.43915, 12, 176314
city, Rijeka, HR, 45.34306, 14.40917, 125, 141172
city, Zagreb - Centar, HR, 45.81313, 15.97753, 134, 800000
city, Port-de-Paix, HT, 19.9389, -72.83257, 10, 250000
city, Port-au-Prince, HT, 18.53917, -72.335, 44, 1234742
city, Petit Goâve, HT, 18.4294, -72.86297, 23, 117504
city, Pétionville, HT, 18.5125, -72.28528, 389, 283052
city, Léogâne, HT, 18.50959, -72.63147, 22, 134190
city, Jacmel, HT, 18.23417, -72.53472, 33, 137966
city, Delmas 73, HT, 18.54472, -72.30278, 129, 382920
city, Croix des Bouquets, HT, 18.57512, -72.22302, 68, 229127
city, Les Cayes, HT, 18.2, -73.75, 9, 125799
city, Carrefour, HT, 18.54114, -72.39922, 32, 442156
city, Cap-Haïtien, HT, 19.75778, -72.20417, 13, 134815
city, Szeged, HU, 46.253, 20.14824, 84, 164883
city, Nyíregyháza, HU, 47.95539, 21.71671, 111, 116298
city, Miskolc, HU, 48.1, 20.78333, 131, 172637
city, Debrecen, HU, 47.53333, 21.63333, 123, 204124
city, Székesfehérvár, HU, 47.18995, 18.41034, 117, 101600
city, Pécs, HU, 46.08333, 18.23333, 193, 156649
city, Kecskemét, HU, 46.90618, 19.69128, 120, 109847
city, Győr, HU, 47.68333, 17.63512, 122, 128265
city, Budapest, HU, 47.49801, 19.03991, 111, 1741041
city, Budapest XI. kerület, HU, 47.47603, 19.03605, 107, 139049
city, Budapest XIV. kerület, HU, 47.5183, 19.10789, 112, 120148
city, Budapest XIII. kerület, HU, 47.52978, 19.08068, 106, 113531
city, Budapest III. kerület, HU, 47.54157, 19.04501, 109, 123723
city, Tebingtinggi, ID, 3.3285, 99.1625, 24, 117530
city, Tanjungbalai, ID, 2.96667, 99.8, 4, 142506
city, Sunggal, ID, 3.5765, 98.6151, 32, 157914
city, Rantauprapat, ID, 2.1, 99.83333, 29, 103009
city, Percut, ID, 3.6253, 98.864, 11, 311063
city, Perbaungan, ID, 3.5679, 98.956, 19, 157174
city, Pematangsiantar, ID, 2.9595, 99.0687, 388, 209614
city, Padangsidempuan, ID, 1.37952, 99.27146, 310, 100561
city, Medan, ID, 3.58333, 98.66667, 26, 1750971
city, Kisaran, ID, 2.9845, 99.6158, 20, 129911
city, Binjai, ID, 3.6001, 98.4854, 34, 228763
city, Belawan, ID, 3.7755, 98.6832, 5, 102707
city, Banda Aceh, ID, 5.5577, 95.3222, 8, 250757
city, Yogyakarta, ID, -7.78278, 110.36083, 125, 636660
city, Weru, ID, -6.711, 108.5037, 19, 139004
city, Ungaran, ID, -7.13972, 110.405, 351, 127812
city, Makassar, ID, -5.14, 119.4221, 8, 1321717
city, Ternate, ID, 0.79065, 127.38424, 23, 101731
city, Tegal, ID, -6.8694, 109.1402, 7, 237084
city, Tasikmalaya, ID, -7.3274, 108.2207, 354, 271143
city, Tanjungpinang, ID, 0.91667, 104.45, 24, 192493
city, Bandarlampung, ID, -5.42544, 105.25803, 108, 800348
city, Tangerang, ID, -6.17806, 106.63, 18, 1372124
city, Surakarta, ID, -7.55611, 110.83167, 100, 555308
city, Surabaya, ID, -7.24917, 112.75083, 8, 2374658
city, Sumedang Utara, ID, -6.85, 107.91667, 467, 206746
city, Sukabumi, ID, -6.91806, 106.92667, 613, 276414
city, Sorong, ID, -0.87956, 131.26104, 7, 125535
city, Soreang, ID, -7.03306, 107.51833, 744, 150932
city, Situbondo, ID, -7.70623, 114.00976, 36, 600000
city, Singkawang, ID, 0.90925, 108.98463, 2, 101838
city, Singaraja, ID, -8.112, 115.08818, 11, 133784
city, Sidoarjo, ID, -7.4478, 112.7183, 5, 139189
city, Serang, ID, -6.1149, 106.1502, 26, 164767
city, Sepatan, ID, -6.11889, 106.575, 11, 118439
city, Semarang, ID, -6.9932, 110.4203, 19, 1288084
city, Sawangan, ID, -6.40278, 106.77444, 88, 114069
city, Samarinda, ID, -0.48585, 117.1466, 39, 355160
city, Salatiga, ID, -7.33194, 110.49278, 571, 172645
city, Rengasdengklok, ID, -6.15917, 107.29806, 10, 201463
city, Rangkasbitung, ID, -6.3591, 106.2494, 27, 126910
city, Purwokerto, ID, -7.42139, 109.23444, 81, 217222
city, Purwodadi, ID, -7.0868, 110.9158, 29, 150206
city, Purwakarta, ID, -6.55694, 107.44333, 86, 215803
city, Probolinggo, ID, -7.7543, 113.2159, 15, 181656
city, Pontianak, ID, -0.03109, 109.32199, 3, 455173
city, Plumbon, ID, -6.705, 108.47278, 22, 167105
city, Prabumulih, ID, -3.43447, 104.23056, 51, 103470
city, Pemalang, ID, -6.9, 109.36667, 10, 184149
city, Pekanbaru, ID, 0.53333, 101.45, 14, 703956
city, Pekalongan, ID, -6.8886, 109.6753, 10, 257945
city, Payakumbuh, ID, -0.2159, 100.6334, 517, 121572
city, Pati, ID, -6.7559, 111.038, 13, 122785
city, Pasuruan, ID, -7.6453, 112.9075, 9, 158600
city, Paseh, ID, -7.1026, 107.7641, 918, 126181
city, Pasarkemis, ID, -6.17028, 106.53028, 20, 154234
city, Parung, ID, -6.42139, 106.73306, 101, 193898
city, Parepare, ID, -4.0135, 119.6255, 22, 140000
city, Pangkalpinang, ID, -2.12914, 106.11377, 10, 125933
city, Pamulang, ID, -6.34278, 106.73833, 65, 174557
city, Pamanukan, ID, -6.28417, 107.81056, 10, 114290
city, Palu, ID, -0.8917, 119.8707, 20, 282431
city, Palopo, ID, -2.9925, 120.19694, 8, 129273
city, Palembang, ID, -2.91673, 104.7458, 5, 1441500
city, Palangkaraya, ID, -2.2136, 113.9108, 12, 148139
city, Padang, ID, -0.94924, 100.35427, 6, 840352
city, Mojokerto, ID, -7.4664, 112.4338, 25, 112557
city, Metro, ID, -5.11306, 105.30667, 62, 149526
city, Mataram, ID, -8.58333, 116.11667, 24, 318674
city, Martapura, ID, -3.4109, 114.8642, 6, 131449
city, Manado, ID, 1.48218, 124.84892, 10, 451893
city, Malang, ID, -7.9797, 112.6304, 452, 746716
city, Magelang, ID, -7.47056, 110.21778, 379, 111461
city, Madiun, ID, -7.6298, 111.5239, 69, 186099
city, Lumajang, ID, -8.1335, 113.2248, 56, 123626
city, Lubuklinggau, ID, -3.2945, 102.8614, 140, 148243
city, Loa Janan, ID, -0.58295, 117.09503, 9, 212816
city, Lembang, ID, -6.81167, 107.6175, 1252, 183130
city, Lawang, ID, -7.8353, 112.6947, 509, 159380
city, Labuhanbajo, ID, -8.4964, 119.8877, 63, 188724
city, Kresek, ID, -6.13139, 106.37972, 16, 110182
city, Klaten, ID, -7.70583, 110.60639, 159, 126831
city, Kendari, ID, -3.9778, 122.51507, 2, 195006
city, Kedungwuni, ID, -6.97038, 109.64794, 17, 117249
city, Kediri, ID, -7.81667, 112.01667, 74, 235143
city, Jombang, ID, -7.54595, 112.23307, 43, 126465
city, Jember, ID, -8.17211, 113.69953, 130, 298585
city, Jambi City, ID, -1.6, 103.61667, 21, 420323
city, Jakarta, ID, -6.21462, 106.84513, 16, 8540121
city, Indramayu, ID, -6.32639, 108.32, 5, 123263
city, Grogol, ID, -7.60111, 110.81861, 93, 100613
city, Gorontalo, ID, 0.5412, 123.0595, 6, 144195
city, Dumai, ID, 1.66711, 101.44316, 7, 143760
city, Depok, ID, -7.7625, 110.43167, 154, 104527
city, Depok, ID, -6.4, 106.81861, 92, 1198129
city, Denpasar, ID, -8.65, 115.21667, 33, 405923
city, Curug, ID, -6.26583, 106.55639, 39, 191406
city, Citeureup, ID, -6.48556, 106.88194, 136, 110155
city, Cirebon, ID, -6.7063, 108.557, 8, 254298
city, Ciputat, ID, -6.2375, 106.69556, 23, 207858
city, Cimahi, ID, -6.87222, 107.5425, 764, 493698
city, Cileunyi, ID, -6.93889, 107.75278, 703, 111476
city, Cileungsir, ID, -6.39472, 106.95917, 78, 202190
city, Cikarang, ID, -6.26111, 107.15278, 17, 106479
city, Cikampek, ID, -6.41972, 107.45583, 61, 145620
city, Cibinong, ID, -6.48167, 106.85417, 137, 188663
city, Ciamis, ID, -7.3257, 108.3534, 207, 123637
city, Ciampea, ID, -6.55472, 106.70083, 147, 207212
city, Bontang, ID, 0.1324, 117.4854, 10, 101691
city, Bogor, ID, -6.59444, 106.78917, 245, 800000
city, Blitar, ID, -8.0983, 112.1681, 180, 132416
city, Bitung, ID, 1.45697, 125.1895, 76, 137364
city, Bengkulu, ID, -3.80044, 102.26554, 19, 309712
city, Bekasi, ID, -6.2349, 106.9896, 18, 1520119
city, Baturaja, ID, -4.12891, 104.16695, 69, 134759
city, Batang, ID, -6.4846, 110.7083, 14, 115537
city, Banyuwangi, ID, -8.2325, 114.35755, 24, 108166
city, Banjarmasin, ID, -3.31987, 114.59075, 8, 572837
city, Banjaran, ID, -7.04528, 107.58778, 674, 164952
city, Bangil, ID, -7.59939, 112.8186, 2, 120000
city, Bandung, ID, -6.90389, 107.61861, 728, 1699719
city, Balikpapan, ID, -1.26753, 116.82887, 67, 433866
city, Astanajapura, ID, -6.8017, 108.6311, 6, 148047
city, Arjawinangun, ID, -6.64528, 108.41028, 14, 105845
city, Ambon, ID, -3.69543, 128.1814, 9, 355596
city, Adiwerna, ID, -6.9375, 109.1325, 23, 134188
city, Padalarang, ID, -6.83778, 107.47278, 703, 124946
city, Cikupa, ID, -6.23639, 106.50833, 30, 174041
city, Teluknaga, ID, -6.09889, 106.63806, 8, 128275
city, Kupang, ID, -10.1718, 123.6075, 101, 282396
city, Jayapura, ID, -2.53371, 140.71813, 11, 134895
city, Masjid Jamie Baitul Muttaqien, ID, -6.36836, 107.9558, 18, 1000000
city, City of Balikpapan, ID, -1.24204, 116.89419, 11, 700000
city, South Tangerang, ID, -6.28862, 106.71789, 39, 1303569
city, Dún Laoghaire, IE, 53.29395, -6.13586, 16, 185400
city, Dublin, IE, 53.33306, -6.24889, 17, 1024027
city, Cork, IE, 51.89797, -8.47061, 10, 190384
city, Jerusalem, IL, 31.76904, 35.21633, 786, 801000
city, Tel Aviv, IL, 32.08088, 34.78057, 15, 250000
city, Rishon LeẔiyyon, IL, 31.97102, 34.78939, 56, 220492
city, Ramat Gan, IL, 32.08227, 34.81065, 57, 128095
city, Petaẖ Tiqwa, IL, 32.08708, 34.88747, 54, 200000
city, Netanya, IL, 32.33292, 34.85992, 38, 171676
city, H̱olon, IL, 32.01034, 34.77918, 31, 165787
city, Haifa, IL, 32.81841, 34.9885, 40, 267300
city, Bené Beraq, IL, 32.08074, 34.8338, 51, 154400
city, Beersheba, IL, 31.25181, 34.7913, 285, 186600
city, Bat Yam, IL, 32.02379, 34.75185, 32, 128979
city, Ashqelon, IL, 31.66926, 34.57149, 42, 105995
city, Ashdod, IL, 31.79213, 34.64966, 27, 224656
city, West Jerusalem, IL, 31.78199, 35.21961, 796, 400000
city, Yelahanka, IN, 13.10129, 77.59626, 901, 116447
city, Yavatmāl, IN, 20.39684, 78.13064, 449, 128175
city, Yamunānagar, IN, 30.12913, 77.28049, 281, 208931
city, Wardha, IN, 20.73807, 78.5967, 293, 113759
city, Warangal, IN, 18.0, 79.58333, 258, 557802
city, Vizianagaram, IN, 18.11692, 83.41148, 66, 179358
city, Visakhapatnam, IN, 17.68009, 83.20161, 24, 1063178
city, Virār, IN, 19.4559, 72.81136, 9, 150357
city, Vijayawāda, IN, 16.51928, 80.63049, 25, 874587
city, Vidisha, IN, 23.52435, 77.80972, 431, 140045
city, Verāval, IN, 20.9077, 70.36786, 10, 163326
city, Vellore, IN, 12.9184, 79.13255, 218, 177081
city, Vejalpur, IN, 22.69021, 73.56299, 113, 121610
city, Vāsco Da Gāma, IN, 15.39585, 73.81568, 7, 100485
city, Varanasi, IN, 25.31668, 83.01042, 86, 1164404
city, Vadodara, IN, 22.2994, 73.20812, 46, 1409476
city, Uppal Kalan, IN, 17.40577, 78.55911, 502, 118259
city, Unnāo, IN, 26.54706, 80.48781, 134, 161671
city, Ulhasnagar, IN, 19.21667, 73.15, 10, 516584
city, Ujjain, IN, 23.18239, 75.77643, 494, 457346
city, Udipi, IN, 13.33467, 74.74617, 33, 129113
city, Udgīr, IN, 18.39258, 77.11756, 643, 101064
city, Udaipur, IN, 24.57117, 73.69183, 584, 422784
city, Tumkūr, IN, 13.34149, 77.101, 814, 307359
city, Thiruvananthapuram, IN, 8.4855, 76.94924, 18, 784153
city, Trichūr, IN, 10.51667, 76.21667, 7, 325110
city, Tonk, IN, 26.16638, 75.78824, 278, 151331
city, Titāgarh, IN, 22.74252, 88.37326, 10, 127751
city, Tiruvottiyūr, IN, 13.15823, 80.30181, 9, 248059
city, Tiruvannāmalai, IN, 12.22662, 79.07461, 174, 138243
city, Tiruppur, IN, 11.11541, 77.35456, 305, 397521
city, Tirupati, IN, 13.6355, 79.41989, 156, 250821
city, Tirunelveli, IN, 8.72518, 77.68452, 48, 435844
city, Tiruchirappalli, IN, 10.8155, 78.69651, 79, 775484
city, Thanjāvūr, IN, 10.78523, 79.13909, 57, 219571
city, Thānesar, IN, 29.97415, 76.83201, 263, 138279
city, Thāne, IN, 19.19704, 72.96356, 23, 1261517
city, Teni, IN, 10.01531, 77.482, 312, 1034724
city, Tādepallegūdem, IN, 16.81304, 81.52874, 18, 108167
city, Suriāpet, IN, 17.14054, 79.62044, 177, 111729
city, Surendranagar, IN, 22.72706, 71.64856, 68, 179628
city, Sūrat, IN, 21.19594, 72.83023, 20, 2894504
city, Sultānpur, IN, 26.25996, 82.07314, 104, 110368
city, Sūjāngarh, IN, 27.7, 74.46667, 319, 183808
city, Srinagar, IN, 34.08842, 74.80298, 1591, 975857
city, Srīkākulam, IN, 18.29692, 83.89732, 18, 118299
city, Sonīpat, IN, 28.99587, 77.01165, 225, 250521
city, Siwān, IN, 26.22152, 84.35879, 71, 119181
city, Sītāpur, IN, 27.56192, 80.68265, 143, 164435
city, Sirsa, IN, 29.53489, 75.02898, 205, 181639
city, Shimla, IN, 31.10442, 77.16662, 2073, 173503
city, Silchar, IN, 24.82733, 92.79787, 24, 152393
city, Sīkar, IN, 27.61206, 75.13996, 435, 199932
city, Shyamnagar, IN, 22.83333, 88.36667, 8, 441956
city, Shrīrāmpur, IN, 22.75278, 88.34222, 11, 226317
city, Solāpur, IN, 17.67152, 75.91044, 473, 997281
city, Shivpurī, IN, 25.42348, 77.66067, 461, 164215
city, Shimoga, IN, 13.93157, 75.56791, 590, 319550
city, Shillong, IN, 25.56892, 91.88313, 1507, 132842
city, Shiliguri, IN, 26.71004, 88.42851, 124, 515574
city, Shāntipur, IN, 23.24722, 88.43302, 15, 149983
city, Shāhjahānpur, IN, 27.88142, 79.9109, 157, 320434
city, Seonī, IN, 22.08664, 79.55044, 628, 101379
city, Secunderabad, IN, 17.50427, 78.54263, 566, 204182
city, Sawāi Mādhopur, IN, 26.02301, 76.34408, 257, 108612
city, Satna, IN, 24.58224, 80.8248, 329, 257778
city, Sātāra, IN, 17.68589, 73.99333, 709, 112793
city, Sāngli, IN, 16.85438, 74.56417, 553, 601214
city, Sambhal, IN, 28.58323, 78.56689, 212, 196109
city, Sambalpur, IN, 21.45, 83.96667, 142, 162887
city, Salem, IN, 11.65116, 78.15867, 279, 778396
city, Saharsa, IN, 25.88504, 86.59471, 47, 145764
city, Sahāranpur, IN, 29.9679, 77.54522, 280, 484873
city, Sāgar, IN, 23.84251, 78.74386, 531, 247333
city, Roorkee, IN, 29.86313, 77.89126, 272, 103894
city, Rohtak, IN, 28.88838, 76.5754, 220, 317245
city, Robertsonpet, IN, 12.95629, 78.27543, 848, 135218
city, Rishra, IN, 22.72394, 88.34563, 11, 117014
city, Rewāri, IN, 28.19721, 76.61757, 253, 112079
city, Rewa, IN, 24.53398, 81.29596, 306, 208461
city, Ratlām, IN, 23.33033, 75.04032, 486, 236843
city, Rānīganj, IN, 23.6164, 87.13061, 103, 131261
city, Ranchi, IN, 23.34777, 85.33856, 631, 846454
city, Rāmpur, IN, 28.80904, 79.02896, 195, 296418
city, Rāmgundam, IN, 18.80084, 79.45206, 148, 452261
city, Rāj Nāndgaon, IN, 21.1, 81.03333, 310, 150755
city, Rājkot, IN, 22.29161, 70.79322, 140, 1177362
city, Rajapalaiyam, IN, 9.45296, 77.55335, 165, 124168
city, Rājahmundry, IN, 17.00517, 81.77784, 34, 304804
city, Raipur, IN, 21.23333, 81.63333, 296, 679995
city, Raigarh, IN, 21.9, 83.4, 216, 121278
city, Rāiganj, IN, 25.61281, 88.12449, 38, 170252
city, Rāichūr, IN, 16.2047, 77.354, 408, 225962
city, Rāe Bareli, IN, 26.2191, 81.24499, 115, 186433
city, Kollam, IN, 8.88113, 76.58469, 13, 394163
city, Puruliya, IN, 23.33062, 86.36303, 255, 122533
city, Purnia, IN, 25.77895, 87.47422, 44, 198453
city, Puri, IN, 19.79825, 85.82494, 16, 170841
city, Pune, IN, 18.51957, 73.85535, 554, 2935744
city, Punāsa, IN, 22.23544, 76.39295, 275, 350000
city, Pudukkottai, IN, 10.38128, 78.82141, 102, 112118
city, Proddatūr, IN, 14.7502, 78.54813, 160, 177797
city, Port Blair, IN, 11.66667, 92.75, 6, 112050
city, Porbandar, IN, 21.64219, 69.60929, 7, 138872
city, Ponnāni, IN, 10.76695, 75.92523, 7, 105512
city, Puducherry, IN, 11.93381, 79.82979, 11, 227411
city, Pimpri, IN, 18.62292, 73.80696, 571, 1284606
city, Pīlībhīt, IN, 28.63098, 79.80338, 190, 131008
city, Phagwāra, IN, 31.2185, 75.77166, 246, 100146
city, Patna, IN, 25.60222, 85.11936, 57, 1599920
city, Patiāla, IN, 30.32715, 76.40266, 258, 329224
city, Pathankot, IN, 32.27306, 75.65256, 335, 174306
city, Pātan, IN, 23.8507, 72.12963, 82, 117863
city, Parbhani, IN, 19.26855, 76.77081, 421, 289629
city, Panvel, IN, 18.98878, 73.11013, 12, 128046
city, Pānīpat, IN, 29.39005, 76.96949, 237, 292808
city, Pānihāti, IN, 22.69089, 88.37404, 11, 378705
city, Palwal, IN, 28.14327, 77.32698, 202, 121965
city, Pallāvaram, IN, 12.96796, 80.15025, 25, 157145
city, Pāli, IN, 25.77276, 73.32335, 219, 210103
city, Palakkad, IN, 10.7744, 76.65625, 95, 132728
city, Pālanpur, IN, 24.17097, 72.43821, 230, 123294
city, Orai, IN, 25.99074, 79.45315, 142, 158265
city, Ongole, IN, 15.50642, 80.04867, 19, 172872
city, Nowrangapur, IN, 19.23114, 82.54826, 578, 1220946
city, Nizāmābād, IN, 18.67154, 78.0988, 389, 305438
city, New Delhi, IN, 28.63576, 77.22445, 212, 317797
city, Nellore, IN, 14.45363, 79.98674, 23, 404158
city, Navadwīp, IN, 23.4067, 88.3686, 17, 111123
city, Nashik, IN, 19.99727, 73.79096, 584, 1289497
city, Nāngloi Jāt, IN, 28.6786, 77.06749, 222, 194363
city, Nandyāl, IN, 15.48879, 78.48648, 216, 165337
city, Nandurbār, IN, 21.36608, 74.23955, 217, 100703
city, Nanded, IN, 19.16023, 77.31497, 363, 550564
city, Nalgonda, IN, 17.05439, 79.26707, 235, 121826
city, Naihāti, IN, 22.89396, 88.4152, 18, 253221
city, Nagpur, IN, 21.14631, 79.08491, 319, 2228018
city, Nāgercoil, IN, 8.17731, 77.43437, 33, 213858
city, Nagda, IN, 23.45834, 75.41759, 470, 103501
city, Nadiād, IN, 22.69385, 72.86157, 41, 202067
city, Mysore, IN, 12.29791, 76.63925, 757, 868313
city, Muzaffarpur, IN, 26.12259, 85.39055, 60, 333200
city, Muzaffarnagar, IN, 29.47394, 77.70414, 248, 349706
city, Murwāra, IN, 23.83677, 80.39482, 388, 195856
city, Munger, IN, 25.37556, 86.47352, 50, 203163
city, Motīhāri, IN, 26.65738, 84.91922, 74, 112144
city, Morena, IN, 26.50286, 78.00163, 177, 152004
city, Morbi, IN, 22.8173, 70.8377, 53, 118022
city, Morādābād, IN, 28.83893, 78.77684, 205, 721139
city, Moga, IN, 30.81571, 75.17419, 228, 130549
city, Mirzāpur, IN, 25.14582, 82.56975, 89, 220029
city, Miriālgūda, IN, 16.8722, 79.56247, 134, 101234
city, Meerut, IN, 28.97155, 77.71934, 224, 1223184
city, Medinīpur, IN, 22.42114, 87.32257, 47, 153349
city, Mau, IN, 25.94167, 83.56111, 78, 246050
city, Mathura, IN, 27.50199, 77.6833, 191, 330511
city, Marmagao, IN, 15.40927, 73.78868, 58, 102345
city, Mangalore, IN, 12.91723, 74.85603, 27, 417387
city, Mandya, IN, 12.52145, 76.89527, 680, 134845
city, Māndu, IN, 22.36667, 75.38333, 491, 300000
city, Mandsaur, IN, 24.07184, 75.06986, 440, 124988
city, Māler Kotla, IN, 30.5309, 75.87949, 251, 113840
city, Mālegaon, IN, 20.5537, 74.52881, 432, 435362
city, Mahbūbnagar, IN, 16.74385, 77.98597, 505, 136135
city, Madurai, IN, 9.91735, 78.11962, 144, 909908
city, Chennai, IN, 13.08784, 80.27847, 14, 4328063
city, Madhyamgram, IN, 22.68944, 88.44594, 10, 161126
city, Madanapalle, IN, 13.5503, 78.50288, 694, 108593
city, Machilīpatnam, IN, 16.18747, 81.13888, 11, 192827
city, Ludhiāna, IN, 30.90015, 75.85229, 248, 1545368
city, Lucknow, IN, 26.83928, 80.92313, 126, 2472011
city, Loni, IN, 28.75153, 77.288, 218, 164810
city, Latur, IN, 18.39721, 76.56784, 638, 348967
city, Lalitpur, IN, 24.69054, 78.41888, 362, 126475
city, Lakhīmpur, IN, 27.952, 80.78257, 152, 140223
city, Kumbakonam, IN, 10.96209, 79.39124, 31, 139264
city, Kulti, IN, 23.73166, 86.84372, 156, 305405
city, Kūkatpalli, IN, 17.48486, 78.41376, 566, 341709
city, Krishnanagar, IN, 23.40576, 88.49073, 16, 145926
city, Kozhikode, IN, 11.24802, 75.7804, 9, 439922
city, Kota, IN, 25.18254, 75.83906, 267, 763088
city, Korba, IN, 22.3458, 82.69633, 289, 419146
city, Kolhāpur, IN, 16.69563, 74.23167, 559, 516142
city, Kolār, IN, 13.13671, 78.12917, 846, 126441
city, Kishangarh, IN, 26.5741, 74.86685, 429, 131749
city, Khurja, IN, 28.25436, 77.85436, 203, 105909
city, Khardah, IN, 22.71861, 88.37806, 10, 128346
city, Kharagpur, IN, 22.33971, 87.32501, 42, 219665
city, Khanna, IN, 30.703, 76.22106, 269, 117137
city, Khandwa, IN, 21.82451, 76.35202, 311, 182841
city, Khammam, IN, 17.24767, 80.14368, 120, 170503
city, Katihar, IN, 25.53852, 87.57044, 34, 192555
city, Kashipur, IN, 29.21398, 78.95693, 239, 103138
city, Karol Bāgh, IN, 28.65156, 77.18858, 232, 505241
city, Karnāl, IN, 29.69009, 76.98839, 252, 225049
city, Karīmnagar, IN, 18.43916, 79.12856, 279, 228745
city, Kānpur, IN, 26.4478, 80.34627, 131, 2823249
city, Kānchipuram, IN, 12.83515, 79.70006, 85, 155029
city, Kāmārhāti, IN, 22.67111, 88.37472, 8, 332965
city, Kalyān, IN, 19.2437, 73.13554, 10, 1262255
city, Kākināda, IN, 16.96036, 82.23809, 6, 292923
city, Kaithal, IN, 29.8019, 76.39667, 248, 140604
city, Kānchrāpāra, IN, 22.95998, 88.4285, 10, 136954
city, Jūnāgadh, IN, 21.51966, 70.45981, 97, 184447
city, Jalandhar, IN, 31.32556, 75.57917, 243, 785178
city, Jodhpur, IN, 26.26841, 73.00594, 237, 921476
city, Jīnd, IN, 29.31617, 76.31436, 233, 161260
city, Jhunjhunūn, IN, 28.12559, 75.39797, 343, 113193
city, Jhānsi, IN, 25.45446, 78.58221, 243, 412927
city, Jetpur, IN, 21.75482, 70.62347, 92, 118068
city, Jaunpur, IN, 25.75506, 82.68361, 83, 169572
city, Jāmuria, IN, 23.70468, 87.07872, 132, 160242
city, Jamshedpur, IN, 22.80278, 86.18545, 171, 616338
